group	label	showSelected1
1	Cluster 7: 255/258 pixels shown, logFC -1.3 to 0.7, log10(p) 0.0 to 34.2	7
1	Cluster 9: 75/75 pixels shown, logFC -0.5 to 0.3, log10(p) 0.0 to 2.0	9
1	Cluster 17: 101/193 pixels shown, logFC -0.2 to 0.2, log10(p) 0.0 to 1.5	17
1	Cluster 20: 1/725 pixels shown, logFC -0.3 to 0.3, log10(p) 0.0 to 2.4	20
1	Cluster 22: 665/777 pixels shown, logFC -1.2 to 0.4, log10(p) 0.0 to 29.2	22
1	Cluster 29: 4/72 pixels shown, logFC -0.8 to 0.6, log10(p) 0.0 to 1.8	29
1	Cluster 30: 37/1409 pixels shown, logFC -0.7 to 0.5, log10(p) 0.0 to 3.1	30
1	Cluster 32: 151/152 pixels shown, logFC -1.3 to -0.6, log10(p) 4.4 to 34.2	32
1	Cluster 33: 75/135 pixels shown, logFC -0.9 to 0.9, log10(p) 0.0 to 2.3	33
1	Cluster 35: 165/165 pixels shown, logFC -1.2 to -0.9, log10(p) 14.6 to 24.3	35
1	Cluster 36: 7/58 pixels shown, logFC -1.2 to 0.2, log10(p) 0.0 to 29.8	36
1	Cluster 37: 20/20 pixels shown, logFC -1.1 to -1.0, log10(p) 10.5 to 17.8	37
1	Cluster 40: 44/122 pixels shown, logFC -1.7 to 1.8, log10(p) 0.0 to 1.8	40
1	Cluster 41: 69/69 pixels shown, logFC -1.1 to 0.1, log10(p) 0.0 to 22.1	41
1	Cluster 43: 665/1069 pixels shown, logFC -0.4 to 0.3, log10(p) 0.0 to 4.0	43
1	Cluster 46: 1/151 pixels shown, logFC -0.6 to 0.6, log10(p) 0.0 to 2.9	46
1	Cluster 50: 115/156 pixels shown, logFC -1.3 to 0.3, log10(p) 0.0 to 33.6	50
1	Cluster 51: 34/34 pixels shown, logFC -0.9 to 0.4, log10(p) 0.0 to 1.5	51
1	Cluster 52: 69/69 pixels shown, logFC -0.3 to 0.3, log10(p) 0.0 to 2.0	52
1	Cluster 54: 55/55 pixels shown, logFC -0.6 to 0.4, log10(p) 0.0 to 2.1	54
1	Cluster 55: 371/371 pixels shown, logFC -1.2 to -0.8, log10(p) 14.3 to 30.1	55
1	Cluster 56: 233/233 pixels shown, logFC -1.3 to 0.1, log10(p) 0.0 to 33.8	56
1	Cluster 62: 52/52 pixels shown, logFC -1.3 to -0.6, log10(p) 3.2 to 31.9	62
1	Cluster 65: 150/159 pixels shown, logFC -0.4 to 0.4, log10(p) 0.0 to 2.3	65
1	Cluster 71: 6/10 pixels shown, logFC -1.1 to -1.1, log10(p) 10.9 to 16.9	71
1	Cluster 88: 16/16 pixels shown, logFC -1.1 to -1.0, log10(p) 10.6 to 17.2	88
1	Cluster 92: 123/168 pixels shown, logFC -0.9 to 0.6, log10(p) 0.0 to 2.1	92
1	Cluster 98: 61/67 pixels shown, logFC -1.1 to 0.0, log10(p) 0.0 to 16.4	98
1	Cluster 99: 172/1086 pixels shown, logFC -0.5 to 0.4, log10(p) 0.0 to 3.1	99
1	Cluster 100: 24/86 pixels shown, logFC -3.5 to 3.9, log10(p) 0.1 to 1.3	100
1	Cluster 102: 39/39 pixels shown, logFC -1.5 to 0.7, log10(p) 0.1 to 20.8	102
1	Cluster 124: 27/27 pixels shown, logFC -0.4 to 0.4, log10(p) 0.0 to 2.8	124
1	Cluster 125: 36/46 pixels shown, logFC -0.3 to 0.3, log10(p) 0.0 to 1.4	125
1	Cluster 130: 6/13 pixels shown, logFC -0.2 to 0.2, log10(p) 0.0 to 0.7	130
