group	label	showSelected1
1	Cluster 7: 3/258 pixels shown, logFC -1.3 to 0.7, log10(p) 0.0 to 34.2	7
1	Cluster 14: 596/2094 pixels shown, logFC -0.6 to 0.7, log10(p) 0.0 to 3.0	14
1	Cluster 29: 11/72 pixels shown, logFC -0.8 to 0.6, log10(p) 0.0 to 1.8	29
1	Cluster 30: 473/1409 pixels shown, logFC -0.7 to 0.5, log10(p) 0.0 to 3.1	30
1	Cluster 33: 59/135 pixels shown, logFC -0.9 to 0.9, log10(p) 0.0 to 2.3	33
1	Cluster 40: 26/122 pixels shown, logFC -1.7 to 1.8, log10(p) 0.0 to 1.8	40
1	Cluster 50: 3/156 pixels shown, logFC -1.3 to 0.3, log10(p) 0.0 to 33.6	50
1	Cluster 65: 9/159 pixels shown, logFC -0.4 to 0.4, log10(p) 0.0 to 2.3	65
1	Cluster 84: 86/86 pixels shown, logFC -0.7 to 0.5, log10(p) 0.0 to 2.0	84
1	Cluster 92: 31/168 pixels shown, logFC -0.9 to 0.6, log10(p) 0.0 to 2.1	92
1	Cluster 99: 371/1086 pixels shown, logFC -0.5 to 0.4, log10(p) 0.0 to 3.1	99
1	Cluster 100: 23/86 pixels shown, logFC -3.5 to 3.9, log10(p) 0.1 to 1.3	100
1	Cluster 123: 68/158 pixels shown, logFC -0.5 to 0.6, log10(p) 0.0 to 1.9	123
1	Cluster 130: 7/13 pixels shown, logFC -0.2 to 0.2, log10(p) 0.0 to 0.7	130
