x	y	showSelected1
3.05994188806196	1.58496250072116	1
2.26007138798507	1.58496250072116	2
2.57287160220048	1	3
2.45484486000851	0	4
2.79028516403324	1	5
1.73239375982297	0	6
2.41161970596323	1	7
2.70757017609794	1.58496250072116	8
1.8750612633917	0	9
2.58206336291171	1	10
2.46389298898591	0	11
2.27646180417324	0	12
2.96614173273903	1.58496250072116	13
3.32097667734282	2.32192809488736	14
2.77305469336426	1.58496250072116	15
2.81291335664286	1	16
2.28555730900777	1	17
2.49136169383427	1.58496250072116	18
2.79239168949825	0	19
2.86033800657099	1	20
2.45788189673399	1	21
2.89042101880091	1	22
2.49136169383427	0	23
2.08635983067475	1	24
1.93951925261862	0	25
2.8561244442423	1	26
1.36172783601759	1	27
1.98227123303957	1.58496250072116	28
1.85733249643127	2	29
3.14891099310936	2	30
1.85733249643127	0	31
2.18184358794477	1	32
2.13033376849501	1.58496250072116	33
2.02938377768521	1	34
2.21748394421391	0	35
1.76342799356294	1	36
1.30102999566398	0	37
2.60959440922522	0	38
2.03342375548695	0	39
2.08635983067475	1.58496250072116	40
1.83884909073726	0	41
1.76342799356294	1	42
3.02897770520878	1	43
0.698970004336019	0	44
1.85733249643127	0	45
2.17897694729317	1	46
2.65896484266444	1	47
1.88081359228079	1	48
1.5910646070265	0	49
2.19312459835446	1.58496250072116	50
1.53147891704226	0	51
1.83884909073726	0	52
1.81954393554187	0	53
1.74036268949424	0	54
2.56937390961505	0	55
2.36735592102602	0	56
1.60205999132796	0	57
2.03742649794062	1	58
1.61278385671974	1	59
2.61066016308988	1	60
1.80617997398389	1	61
1.7160033436348	0	62
1.54406804435028	0	63
2.10380372095596	1.58496250072116	64
2.20139712432045	1	65
2.07188200730613	1.58496250072116	66
1.83250891270624	0	67
1.20411998265592	0	68
2.63447727016073	1	69
1.67209785793572	0	70
1	1	71
2.6222140229663	0	72
1.43136376415899	0	73
1.69897000433602	0	74
0.845098040014257	0	75
3.00987563371216	2	76
1.90848501887865	0	77
1.27875360095283	0	78
1.83884909073726	0	79
1.57978359661681	0	80
1.91907809237607	0	81
2.12057393120585	0	82
1.38021124171161	0	83
1.93449845124357	0	84
2.00860017176192	1	85
1.68124123737559	1	86
2.03342375548695	1	87
1.20411998265592	0	88
1.88649072517248	0	89
1.68124123737559	0	90
1.74036268949424	0	91
2.22530928172586	1.58496250072116	92
1.72427586960079	1	93
1.91907809237607	1	94
1.77085201164214	0	95
0.954242509439325	0	96
1.30102999566398	0	97
1.82607480270083	1	98
3.03582982525283	2	99
1.93449845124357	1.58496250072116	100
1.90848501887865	0	101
1.5910646070265	0	102
0.477121254719662	0	103
1.88649072517248	0	104
1.61278385671974	0	105
2.06818586174616	1	106
1.41497334797082	0	107
1.86332286012046	0	108
1.44715803134222	0	109
1.88649072517248	1.58496250072116	110
1.568201724067	0	111
2.36921585741014	1	112
2.04921802267018	1.58496250072116	113
2.36921585741014	1	114
0.477121254719662	0	115
2.06818586174616	1	116
1.53147891704226	0	117
2.46389298898591	2	118
1.44715803134222	0	119
1.44715803134222	0	120
1.38021124171161	0	121
0.698970004336019	0	122
2.19865708695442	1	123
1.43136376415899	0	124
1.66275783168157	1	125
1.34242268082221	0	126
1.27875360095283	0	127
1.11394335230684	0	128
1	1	129
1.11394335230684	1	130
2.07188200730613	0	131
1.17609125905568	0	132
1.34242268082221	0	133
